"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
665161,"Peña, Jeremy",811,0.9051339285714286,604,"72.317324538",0.156596794081381,0.4056291390728477,0.30209617755856966,0.1986754966887417,0.14796547472256474,"7.551023366",13,0.9077792022947588,207,0.25524044389642414,381,0.46979038224414305
665966,"Narváez, Carlos",796,0.9045454545454545,590,"72.283279987",0.20477386934673367,0.34576271186440677,0.2562814070351759,0.15593220338983052,0.11557788944723618,"7.594159384",15,-15.168528241541605,206,0.25879396984924624,274,0.3442211055276382
553993,"Suárez, Eugenio",1150,0.8984375,804,"72.269102113",0.2652173913043478,0.31592039800995025,0.22086956521739132,0.15422885572139303,0.10782608695652174,"7.803078635",57,2.7429266205033422,346,0.3008695652173913,371,0.3226086956521739
607043,"Nimmo, Brandon",1061,0.9029787234042553,817,"72.253574015",0.26484448633364754,0.34394124847001223,0.2648444863336475,0.19216646266829865,0.14797360980207352,"7.190820801",22,-21.47524677338629,244,0.2299717247879359,403,0.37983034872761545
668804,"Reynolds, Bryan",1151,0.9027450980392157,843,"72.221864657",0.22849695916594273,0.32858837485172004,0.24066029539530842,0.16370106761565836,0.11989574283231973,"6.94773384",45,-30.167198297491666,308,0.2675933970460469,390,0.33883579496090355
593428,"Bogaerts, Xander",741,0.9036585365853659,592,"72.216795992",0.26045883940620784,0.36317567567567566,0.2901484480431849,0.1570945945945946,0.12550607287449392,"7.335557058",16,-19.206902302834774,149,0.20107962213225372,352,0.4750337381916329
673237,"Diaz, Yainer",979,0.9031365313653137,773,"72.192034883",0.21756894790602654,0.34799482535575677,0.27477017364657813,0.1759379042690815,0.13891726251276812,"7.33102382",30,-15.083571077063151,206,0.21041879468845762,413,0.4218590398365679
665019,"Clemens, Kody",654,0.9058171745152355,508,"72.190420994",0.1758409785932722,0.3464566929133858,0.2691131498470948,0.1830708661417323,0.14220183486238533,"7.27644396",9,-13.441119053290212,146,0.22324159021406728,239,0.3654434250764526
657656,"Laureano, Ramón",828,0.9009793253536452,619,"72.186227283",0.22342995169082125,0.3166397415185784,0.23671497584541062,0.16478190630048464,0.12318840579710146,"7.011660773",28,-1.5167948728643221,209,0.2524154589371981,293,0.3538647342995169
663616,"Larnach, Trevor",859,0.9070749736008448,615,"72.180620186",0.23166472642607683,0.37886178861788616,0.2712456344586729,0.16747967479674797,0.119906868451688,"7.268091723",19,-21.23283459846605,244,0.2840512223515716,345,0.40162980209545984
666969,"García, Adolis",1002,0.9067873303167421,722,"72.128697236",0.253493013972056,0.3587257617728532,0.25848303393213573,0.16897506925207756,0.1217564870259481,"7.584371627",16,-31.207784732405766,280,0.27944111776447106,359,0.3582834331337325
